Ülke,Tarih,ISSIZLIK,TUFE,SURETIM,ISFAIZ
Güney Kore,2007-12-01,3.1,79.101,81.11401,4.99
Güney Kore,2008-01-01,3.0,79.472,83.15901,4.99
Güney Kore,2008-02-01,3.0,79.771,82.3408,4.97
Güney Kore,2008-03-01,3.0,80.515,83.49737,4.97
Güney Kore,2008-04-01,3.1,80.962,83.73038,4.99
Güney Kore,2008-05-01,3.2,81.63,82.4472,4.97
Güney Kore,2008-06-01,3.1,82.151,81.74283,4.95
Güney Kore,2008-07-01,3.1,82.747,81.29063,4.98
Güney Kore,2008-08-01,3.3,82.598,81.23318,5.21
Güney Kore,2008-09-01,3.2,82.673,80.05959,5.21
Güney Kore,2008-10-01,3.3,82.598,80.74586,4.88
Güney Kore,2008-11-01,3.4,82.375,71.8455,4.0
Güney Kore,2008-12-01,3.4,82.375,64.11023,3.27
Güney Kore,2009-01-01,3.3,82.45,65.30297,2.43
Güney Kore,2009-02-01,3.3,83.045,71.089,2.06
Güney Kore,2009-03-01,3.5,83.64,73.78092,1.77
Güney Kore,2009-04-01,3.7,83.862,76.25259,1.8
Güney Kore,2009-05-01,3.9,83.862,76.82077,1.91
Güney Kore,2009-06-01,3.9,83.788,79.76273,1.93
Güney Kore,2009-07-01,3.8,84.086,81.80667,1.93
Güney Kore,2009-08-01,3.9,84.384,82.31313,1.98
Güney Kore,2009-09-01,3.6,84.459,85.8754,1.99
Güney Kore,2009-10-01,3.6,84.235,84.3358,1.99
Güney Kore,2009-11-01,3.7,84.384,85.34447,2.0
Güney Kore,2009-12-01,3.6,84.682,86.37974,2.0
Güney Kore,2010-01-01,4.7,85.351,87.94807,2.0
Güney Kore,2010-02-01,4.0,85.523,88.59924,2.0
Güney Kore,2010-03-01,3.6,85.696,90.43358,2.01
Güney Kore,2010-04-01,3.6,86.041,91.61568,2.0
Güney Kore,2010-05-01,3.3,86.128,92.16577,2.01
Güney Kore,2010-06-01,3.5,86.041,92.45518,2.0
Güney Kore,2010-07-01,3.8,86.214,93.15316,2.21
Güney Kore,2010-08-01,3.5,86.647,92.35622,2.27
Güney Kore,2010-09-01,3.7,87.337,92.86375,2.27
Güney Kore,2010-10-01,3.7,87.337,94.19907,2.26
Güney Kore,2010-11-01,3.3,86.906,94.32782,2.37
Güney Kore,2010-12-01,3.7,87.251,95.8355,2.5
Güney Kore,2011-01-01,3.6,88.288,98.78598,2.66
Güney Kore,2011-02-01,3.6,88.892,95.79613,2.75
Güney Kore,2011-03-01,3.7,89.238,98.1912,2.92
Güney Kore,2011-04-01,3.5,89.325,96.77821,3.01
Güney Kore,2011-05-01,3.3,89.497,97.19104,3.02
Güney Kore,2011-06-01,3.3,89.67,97.96138,3.2
Güney Kore,2011-07-01,3.4,90.102,98.09332,3.26
Güney Kore,2011-08-01,3.2,90.707,97.36128,3.25
Güney Kore,2011-09-01,3.3,90.62,97.82412,3.25
Güney Kore,2011-10-01,3.3,90.448,100.116,3.24
Güney Kore,2011-11-01,3.3,90.534,97.78795,3.26
Güney Kore,2011-12-01,3.2,90.879,96.07278,3.26
Güney Kore,2012-01-01,3.3,91.242,98.2859,3.26
Güney Kore,2012-02-01,3.3,91.588,102.1918,3.25
Güney Kore,2012-03-01,3.3,91.614,99.03495,3.25
Güney Kore,2012-04-01,3.3,91.605,100.1883,3.25
Güney Kore,2012-05-01,3.2,91.769,100.6097,3.26
Güney Kore,2012-06-01,3.2,91.639,98.71788,3.26
Güney Kore,2012-07-01,3.2,91.432,98.06778,3.08
Güney Kore,2012-08-01,3.2,91.855,96.15683,3.0
Güney Kore,2012-09-01,3.2,92.512,97.45811,2.99
Güney Kore,2012-10-01,3.1,92.339,100.0053,2.8
Güney Kore,2012-11-01,3.2,92.011,100.599,2.75
Güney Kore,2012-12-01,3.2,92.175,100.6533,2.75
Güney Kore,2013-01-01,3.2,92.728,102.111,2.76
Güney Kore,2013-02-01,3.1,93.038,100.0255,2.75
Güney Kore,2013-03-01,3.0,92.952,98.94345,2.74
Güney Kore,2013-04-01,3.0,92.823,99.66697,2.75
Güney Kore,2013-05-01,3.1,92.823,99.09028,2.55
Güney Kore,2013-06-01,3.1,92.71,99.12859,2.49
Güney Kore,2013-07-01,3.2,92.909,98.27313,2.48
Güney Kore,2013-08-01,3.2,93.238,99.52652,2.5
Güney Kore,2013-09-01,3.0,93.419,97.79646,2.5
Güney Kore,2013-10-01,3.1,93.134,101.1289,2.5
Güney Kore,2013-11-01,3.1,93.116,100.0426,2.5
Güney Kore,2013-12-01,3.3,93.229,101.4556,2.5
Güney Kore,2014-01-01,3.3,93.73,102.0684,2.5
Güney Kore,2014-02-01,3.5,93.98,101.4641,2.49
Güney Kore,2014-03-01,3.4,94.153,102.1684,2.48
Güney Kore,2014-04-01,3.6,94.214,102.4972,2.49
Güney Kore,2014-05-01,3.5,94.369,99.07219,2.49
Güney Kore,2014-06-01,3.5,94.248,101.563,2.48
Güney Kore,2014-07-01,3.5,94.386,102.3419,2.49
Güney Kore,2014-08-01,3.5,94.551,98.37634,2.34
Güney Kore,2014-09-01,3.5,94.49,98.03799,2.23
Güney Kore,2014-10-01,3.6,94.205,98.17311,2.06
Güney Kore,2014-11-01,3.6,94.015,98.44869,1.98
Güney Kore,2014-12-01,3.7,94.006,100.9778,1.99
Güney Kore,2015-01-01,3.6,94.643,99.1339,1.99
Güney Kore,2015-02-01,3.5,94.587,100.5809,1.99
Güney Kore,2015-03-01,3.5,94.596,99.48502,1.82
Güney Kore,2015-04-01,3.6,94.625,100.3266,1.73
Güney Kore,2015-05-01,3.6,94.89,97.71879,1.74
Güney Kore,2015-06-01,3.8,94.909,99.33926,1.57
Güney Kore,2015-07-01,3.8,95.08,98.68703,1.48
Güney Kore,2015-08-01,3.6,95.213,100.9108,1.49
Güney Kore,2015-09-01,3.5,94.966,102.1333,1.48
Güney Kore,2015-10-01,3.5,94.966,101.5205,1.48
Güney Kore,2015-11-01,3.6,94.786,100.5373,1.49
Güney Kore,2015-12-01,3.5,95.07,99.67973,1.48
Güney Kore,2016-01-01,3.6,95.232,99.98404,1.49
Güney Kore,2016-02-01,3.8,95.64,101.0853,1.49
Güney Kore,2016-03-01,3.7,95.393,101.8865,1.49
Güney Kore,2016-04-01,3.6,95.573,100.4458,1.49
Güney Kore,2016-05-01,3.5,95.63,103.1728,1.49
Güney Kore,2016-06-01,3.6,95.611,102.5323,1.28
Güney Kore,2016-07-01,3.6,95.431,102.1323,1.23
Güney Kore,2016-08-01,3.9,95.677,100.8172,1.23
Güney Kore,2016-09-01,3.9,96.247,101.0746,1.24
Güney Kore,2016-10-01,3.8,96.379,100.4192,1.23
Güney Kore,2016-11-01,3.7,96.237,105.07,1.23
Güney Kore,2016-12-01,3.5,96.342,103.823,1.22
Güney Kore,2017-01-01,3.5,97.366,106.5713,1.24
Güney Kore,2017-02-01,3.9,97.632,105.3487,1.23
Güney Kore,2017-03-01,3.6,97.565,107.0288,1.23
Güney Kore,2017-04-01,3.8,97.442,105.0359,1.23
Güney Kore,2017-05-01,3.5,97.546,105.4594,1.23
Güney Kore,2017-06-01,3.7,97.338,103.4442,1.24
Güney Kore,2017-07-01,3.6,97.499,104.5369,1.24
Güney Kore,2017-08-01,4.0,98.058,104.0475,1.23
Güney Kore,2017-09-01,3.7,98.172,105.1678,1.25
Güney Kore,2017-10-01,3.7,98.077,105.4009,1.24
Güney Kore,2017-11-01,3.7,97.347,105.6381,1.26
Güney Kore,2017-12-01,3.6,97.698,103.391,1.51
Güney Kore,2018-01-01,3.4,98.106,105.4296,1.49
Güney Kore,2018-02-01,3.7,98.855,106.0563,1.49
Güney Kore,2018-03-01,4.0,98.751,104.4518,1.49
Güney Kore,2018-04-01,3.8,98.931,107.5459,1.47
Güney Kore,2018-05-01,3.8,98.979,108.1119,1.5
Güney Kore,2018-06-01,3.6,98.779,107.3629,1.49
Güney Kore,2018-07-01,3.8,98.59,107.9044,1.49
Güney Kore,2018-08-01,4.6,99.462,108.3184,1.5
Güney Kore,2018-09-01,4.1,100.221,106.1627,1.54
Güney Kore,2018-10-01,4.0,100.041,108.4631,1.52
Güney Kore,2018-11-01,3.9,99.33,106.1584,1.51
Güney Kore,2018-12-01,3.7,98.988,103.9996,1.77
Güney Kore,2019-01-01,3.9,98.884,104.9965,1.75
Güney Kore,2019-02-01,3.8,99.311,101.613,1.76
Güney Kore,2019-03-01,3.8,99.121,103.7591,1.76
Güney Kore,2019-04-01,4.0,99.481,106.8032,1.75
Güney Kore,2019-05-01,3.8,99.652,105.9275,1.75
Güney Kore,2019-06-01,3.9,99.491,105.3668,1.76
Güney Kore,2019-07-01,4.0,99.187,108.1332,1.63
Güney Kore,2019-08-01,3.6,99.425,106.0042,1.51
Güney Kore,2019-09-01,3.6,99.794,108.5216,1.52
Güney Kore,2019-10-01,3.5,100.041,108.3524,1.35
Güney Kore,2019-11-01,3.7,99.481,108.0481,1.28
Güney Kore,2019-12-01,3.5,99.719,110.6464,1.28
Güney Kore,2020-01-01,3.4,100.09,106.7192,1.27
Güney Kore,2020-02-01,3.4,100.16,103.208,1.24
Güney Kore,2020-03-01,3.9,99.94,107.8896,0.98
Güney Kore,2020-04-01,3.9,99.5,104.5912,0.74
Güney Kore,2020-05-01,4.3,99.44,96.61116,0.7
Güney Kore,2020-06-01,4.2,99.71,102.7824,0.48
Güney Kore,2020-07-01,4.2,99.63,104.4848,0.48
Güney Kore,2020-08-01,3.9,100.19,106.0808,0.5
Güney Kore,2020-09-01,4.2,100.74,110.8688,0.48
Güney Kore,2020-10-01,4.3,100.18,110.3368,0.51
Güney Kore,2020-11-01,4.1,100.09,111.0816,0.49
Güney Kore,2020-12-01,4.1,100.33,112.1456,0.51
Güney Kore,2021-01-01,4.6,101.04,112.4648,0.49
Güney Kore,2021-02-01,4.1,101.58,115.7632,0.49
Güney Kore,2021-03-01,4.0,101.84,113.9544,0.49
Güney Kore,2021-04-01,3.8,101.98,113.4224,0.48
Güney Kore,2021-05-01,3.8,102.05,112.252,0.48
Güney Kore,2021-06-01,3.7,102.05,113.2096,0.51
Güney Kore,2021-07-01,3.3,102.26,115.1248,0.53
Güney Kore,2021-08-01,3.4,102.75,116.2952,0.56
Güney Kore,2021-09-01,3.1,103.17,115.1248,0.77
Güney Kore,2021-10-01,3.3,103.35,116.7208,0.74
Güney Kore,2021-11-01,3.1,103.87,117.572,0.796
Güney Kore,2021-12-01,3.2,104.04,122.5728,1.012
Güney Kore,2022-01-01,3.2,104.69,122.7856,1.188
Güney Kore,2022-02-01,2.9,105.3,121.0832,1.219
Güney Kore,2022-03-01,2.8,106.06,121.9343,1.244
Güney Kore,2022-04-01,2.8,106.85,120.0191,1.299
Güney Kore,2022-05-01,2.9,107.56,117.8912,1.505
Güney Kore,2022-06-01,2.9,108.22,119.8064,1.745
Güney Kore,2022-07-01,3.0,108.74,117.4656,1.971
Güney Kore,2022-08-01,2.8,108.62,114.1672,2.263
Güney Kore,2022-09-01,2.9,108.93,113.316,2.533
Güney Kore,2022-10-01,2.9,109.21,110.9752,2.959
Güney Kore,2022-11-01,2.8,109.1,110.7624,3.096
Güney Kore,2022-12-01,2.7,109.28,106.7192,3.235
Güney Kore,2023-01-01,2.7,110.1,109.1664,3.269
Güney Kore,2023-02-01,2.7,110.38,108.3152,3.425
Güney Kore,2023-03-01,2.7,110.56,112.1456,3.425
Güney Kore,2023-04-01,2.6,110.8,110.9752,3.467
Güney Kore,2023-05-01,2.5,111.13,114.912,3.57
Güney Kore,2023-06-01,2.6,111.12,112.5712,3.566
Güney Kore,2023-07-01,2.9,111.2,109.592,3.51
Güney Kore,2023-08-01,2.7,112.33,115.5504,3.538
Güney Kore,2023-09-01,2.8,112.99,117.7848,3.596
Güney Kore,2023-10-01,2.6,113.37,115.7632,3.517
Güney Kore,2023-11-01,2.8,112.74,117.572,3.572
Güney Kore,,2.8,,117.1464,3.639
Güney Kore,,2.8,,115.444,3.47
Güney Kore,,2.7,,118.7424,3.582
Güney Kore,,2.8,,114.912,3.467
Güney Kore,,2.8,,,3.518
Güney Kore,,2.8,,,3.53
Güney Kore,,2.8,,,3.547
Güney Kore,,2.7,,,3.518
Güney Kore,,2.6,,,3.531
Güney Kore,,2.6,,,3.529
Güney Kore,,2.8,,,3.321
Güney Kore,,2.8,,,3.245
Güney Kore,,3.1,,,3.055
Güney Kore,,2.8,,,3.053
Güney Kore,,2.8,,,2.965
Güney Kore,,2.8,,,2.754
Güney Kore,,2.7,,,2.769
Güney Kore,,2.7,,,2.738
Güney Kore,,2.7,,,2.52
Güney Kore,,2.7,,,2.5
Güney Kore,,2.8,,,2.506
Güney Kore,,2.7,,,2.526
Güney Kore,,2.7,,,2.516
Güney Kore,,2.8,,,2.512
Güney Kore,,3.3,,,2.53
Güney Kore,,3.0,,,2.531
Güney Kore,,,,,2.541
Japonya,2000-01-01,4.7,99.1601,103.0037,
Japonya,2000-02-01,4.9,98.85467000000001,102.8974,
Japonya,2000-03-01,4.9,99.05828,104.3856,
Japonya,2000-04-01,4.8,99.2619,105.9801,
Japonya,2000-05-01,4.6,99.36371,105.3423,
Japonya,2000-06-01,4.7,99.1601,106.7242,
Japonya,2000-07-01,4.7,98.85467000000001,106.5116,
Japonya,2000-08-01,4.6,99.1601,107.9997,
Japonya,2000-09-01,4.7,99.05828,105.7675,
Japonya,2000-10-01,4.7,99.05828,107.362,
Japonya,2000-11-01,4.7,98.75286,107.7871,
Japonya,2000-12-01,4.8,98.85467000000001,108.8501,
Japonya,2001-01-01,4.8,98.85467000000001,104.8108,
Japonya,2001-02-01,4.7,98.54925,105.7675,
Japonya,2001-03-01,4.8,98.44744,103.9604,
Japonya,2001-04-01,4.8,98.54925,103.2163,
Japonya,2001-05-01,4.9,98.65105,101.1966,
Japonya,2001-06-01,5.0,98.44744,100.1336,
Japonya,2001-07-01,5.0,98.14202,98.75174,
Japonya,2001-08-01,5.1,98.44744,97.36985,
Japonya,2001-09-01,5.3,98.34563,95.56277,
Japonya,2001-10-01,5.3,98.34563,95.56277,
Japonya,2001-11-01,5.4,97.8366,94.07458,
Japonya,2001-12-01,5.4,97.73479,95.03127,
Japonya,2002-01-01,5.2,97.53118,94.49978,
Japonya,2002-02-01,5.3,97.02214,95.66907,
Japonya,2002-03-01,5.3,97.22575,96.09426,
Japonya,2002-04-01,5.3,97.53118,95.98796,
Japonya,2002-05-01,5.4,97.8366,99.81473,
Japonya,2002-06-01,5.5,97.73479,98.64544,
Japonya,2002-07-01,5.4,97.32757,99.38953,
Japonya,2002-08-01,5.5,97.63299,99.81473,
Japonya,2002-09-01,5.4,97.63299,100.4525,
Japonya,2002-10-01,5.4,97.42937,100.4525,
Japonya,2002-11-01,5.2,97.42937,100.3462,
Japonya,2002-12-01,5.4,97.42937,100.2399,
Japonya,2003-01-01,5.4,97.12395,101.6218,0.1
Japonya,2003-02-01,5.2,96.81853,101.1871,0.09
Japonya,2003-03-01,5.4,97.12395,101.9479,0.08
Japonya,2003-04-01,5.5,97.42937,100.5349,0.08
Japonya,2003-05-01,5.4,97.63299,101.8392,0.08
Japonya,2003-06-01,5.4,97.32757,100.9697,0.09
Japonya,2003-07-01,5.2,97.12395,101.4044,0.09
Japonya,2003-08-01,5.1,97.32757,100.4263,0.09
Japonya,2003-09-01,5.2,97.42937,103.4695,0.09
Japonya,2003-10-01,5.1,97.42937,104.665,0.09
Japonya,2003-11-01,5.1,96.92033,104.8824,0.08
Japonya,2003-12-01,4.9,97.02214,104.5563,0.1
Japonya,2004-01-01,4.9,96.81853,106.404,0.09
Japonya,2004-02-01,5.0,96.81853,106.0779,0.09
Japonya,2004-03-01,4.8,97.02214,105.5345,0.08
Japonya,2004-04-01,4.8,97.02214,107.3822,0.08
Japonya,2004-05-01,4.7,97.12395,107.4909,0.08
Japonya,2004-06-01,4.7,97.32757,107.8169,0.09
Japonya,2004-07-01,4.9,97.02214,109.3385,0.09
Japonya,2004-08-01,4.8,97.12395,107.8169,0.09
Japonya,2004-09-01,4.6,97.42937,108.143,0.09
Japonya,2004-10-01,4.6,97.93841,106.0779,0.09
Japonya,2004-11-01,4.5,97.73479,107.3822,0.09
Japonya,2004-12-01,4.5,97.22575,105.9693,0.1
Japonya,2005-01-01,4.5,97.02214,108.4691,0.1
Japonya,2005-02-01,4.6,96.71672,108.4691,0.1
Japonya,2005-03-01,4.5,97.02214,108.7951,0.08
Japonya,2005-04-01,4.5,97.12395,109.2299,0.08
Japonya,2005-05-01,4.5,97.22575,108.3604,0.08
Japonya,2005-06-01,4.3,96.81853,108.7951,0.09
Japonya,2005-07-01,4.4,96.71672,108.143,0.09
Japonya,2005-08-01,4.3,96.81853,108.143,0.09
Japonya,2005-09-01,4.2,97.12395,109.0125,0.09
Japonya,2005-10-01,4.4,97.12395,108.0343,0.09
Japonya,2005-11-01,4.5,96.71672,110.208,0.09
Japonya,2005-12-01,4.4,96.81853,110.6428,0.1
Japonya,2006-01-01,4.4,96.92033,110.9688,0.1036
Japonya,2006-02-01,4.1,96.61491,110.7515,0.11
Japonya,2006-03-01,4.1,96.81853,111.5123,0.1255
Japonya,2006-04-01,4.1,97.02214,113.5773,0.14
Japonya,2006-05-01,4.1,97.32757,111.8383,0.27
Japonya,2006-06-01,4.2,97.32757,113.3599,0.35
Japonya,2006-07-01,4.1,97.02214,113.7947,0.44
Japonya,2006-08-01,4.1,97.73479,114.1208,0.432
Japonya,2006-09-01,4.1,97.73479,114.0121,0.436
Japonya,2006-10-01,4.1,97.53118,114.4468,0.447
Japonya,2006-11-01,4.0,97.02214,115.5337,0.502
Japonya,2006-12-01,4.0,97.12395,115.6424,0.54
Japonya,2007-01-01,4.0,96.92033,114.4468,0.54
Japonya,2007-02-01,4.0,96.4113,115.0989,0.66
Japonya,2007-03-01,4.0,96.71672,115.0989,0.66
Japonya,2007-04-01,3.8,97.02214,114.7729,0.65
Japonya,2007-05-01,3.8,97.32757,116.0771,0.67
Japonya,2007-06-01,3.7,97.12395,116.0771,0.73
Japonya,2007-07-01,3.6,97.02214,116.1858,0.77
Japonya,2007-08-01,3.7,97.53118,119.1203,0.84
Japonya,2007-09-01,3.9,97.53118,117.3813,0.85
Japonya,2007-10-01,4.0,97.73479,118.903,0.85
Japonya,2007-11-01,3.8,97.63299,117.7074,0.87
Japonya,2007-12-01,3.7,97.73479,118.3595,0.86
Japonya,2008-01-01,3.9,97.63299,119.1635,0.85
Japonya,2008-02-01,4.0,97.42937,119.4714,0.85
Japonya,2008-03-01,3.8,97.8366,118.2398,0.84
Japonya,2008-04-01,3.9,97.73479,117.7266,0.84
Japonya,2008-05-01,4.0,98.54925,118.3424,0.84
Japonya,2008-06-01,4.0,99.05828,115.1606,0.86
Japonya,2008-07-01,3.9,99.2619,115.1606,0.85
Japonya,2008-08-01,4.1,99.56732,110.9524,0.85
Japonya,2008-09-01,4.0,99.56732,112.3894,0.87
Japonya,2008-10-01,3.8,99.46552,109.926,0.89
Japonya,2008-11-01,4.0,98.54925,102.844,0.88
Japonya,2008-12-01,4.4,98.14202,94.53023,0.74
Japonya,2009-01-01,4.3,97.63299,86.93496,0.72
Japonya,2009-02-01,4.6,97.32757,79.64761,0.71
Japonya,2009-03-01,4.8,97.63299,80.36609,0.65
Japonya,2009-04-01,5.0,97.73479,83.8558,0.6
Japonya,2009-05-01,5.1,97.53118,86.93496,0.57
Japonya,2009-06-01,5.2,97.32757,88.3719,0.56
Japonya,2009-07-01,5.5,97.02214,89.39829,0.55
Japonya,2009-08-01,5.4,97.32757,90.73259,0.54
Japonya,2009-09-01,5.4,97.32757,93.50384,0.54
Japonya,2009-10-01,5.2,96.92033,96.0698,0.53
Japonya,2009-11-01,5.2,96.71672,98.01994,0.51
Japonya,2009-12-01,5.2,96.51311,98.84105,0.46
Japonya,2010-01-01,5.0,96.61491,101.0991,0.45
Japonya,2010-02-01,5.0,96.61491,101.407,0.44
Japonya,2010-03-01,5.1,96.81853,101.7149,0.43
Japonya,2010-04-01,5.1,96.81853,102.9466,0.4
Japonya,2010-05-01,5.1,96.81853,102.536,0.39
Japonya,2010-06-01,5.2,96.61491,101.9202,0.38
Japonya,2010-07-01,5.0,96.10588000000001,103.1519,0.37
Japonya,2010-08-01,5.1,96.20769000000001,103.6651,0.36
Japonya,2010-09-01,5.1,96.4113,104.9994,0.36
Japonya,2010-10-01,5.1,96.71672,102.0229,0.34
Japonya,2010-11-01,5.0,96.4113,103.7677,0.34
Japonya,2010-12-01,4.9,96.20769000000001,104.0756,0.34
Japonya,2011-01-01,4.8,96.10588000000001,104.7941,0.34
Japonya,2011-02-01,4.7,96.10588000000001,105.2046,0.34
Japonya,2011-03-01,4.7,96.30949,88.57718,0.33615
Japonya,2011-04-01,4.7,96.4113,90.2194,0.33286
Japonya,2011-05-01,4.6,96.4113,96.17244,0.33214
Japonya,2011-06-01,4.7,96.30949,100.0727,0.33214
Japonya,2011-07-01,4.7,96.30949,100.9965,0.33214
Japonya,2011-08-01,4.5,96.4113,102.536,0.32857
Japonya,2011-09-01,4.2,96.4113,101.9202,0.32929
Japonya,2011-10-01,4.4,96.51311,103.5624,0.32929
Japonya,2011-11-01,4.5,95.90227,101.5097,0.32929
Japonya,2011-12-01,4.5,96.00407000000001,103.5624,0.32929
Japonya,2012-01-01,4.5,96.20769000000001,103.8703,0.33077
Japonya,2012-02-01,4.5,96.4113,103.6651,0.33167
Japonya,2012-03-01,4.5,96.81853,103.4598,0.33167
Japonya,2012-04-01,4.5,96.92033,102.9466,0.33167
Japonya,2012-05-01,4.4,96.61491,101.0991,0.33167
Japonya,2012-06-01,4.3,96.10588000000001,100.3806,0.33455
Japonya,2012-07-01,4.3,95.80046,99.86744,0.32727
Japonya,2012-08-01,4.2,96.00407000000001,98.63577,0.32727
Japonya,2012-09-01,4.2,96.10588000000001,96.48036,0.32727
Japonya,2012-10-01,4.1,96.10588000000001,96.78828,0.32636
Japonya,2012-11-01,4.1,95.80046,96.0698,0.31818
Japonya,2012-12-01,4.3,95.80046,97.40411,0.30818
Japonya,2013-01-01,4.2,95.90227,95.39062,0.29182
Japonya,2013-02-01,4.3,95.69865,96.99046,0.26909
Japonya,2013-03-01,4.1,95.90227,97.89037,0.25
Japonya,2013-04-01,4.1,96.20769000000001,98.09035,0.22818
Japonya,2013-05-01,4.1,96.30949,99.5902,0.22818
Japonya,2013-06-01,3.9,96.30949,98.5903,0.22818
Japonya,2013-07-01,3.8,96.51311,100.0901,0.228
Japonya,2013-08-01,4.1,96.81853,100.3901,0.228
Japonya,2013-09-01,3.9,97.12395,101.19,0.228
Japonya,2013-10-01,4.0,97.22575,101.49,0.221
Japonya,2013-11-01,3.9,97.22575,101.89,0.22
Japonya,2013-12-01,3.7,97.32757,101.89,0.22
Japonya,2014-01-01,3.7,97.22575,103.5898,0.22
Japonya,2014-02-01,3.6,97.22575,102.8899,0.212
Japonya,2014-03-01,3.7,97.42937,104.2897,0.212
Japonya,2014-04-01,3.6,99.46552,99.79018,0.212
Japonya,2014-05-01,3.6,99.87274,101.89,0.21
Japonya,2014-06-01,3.7,99.77094,100.5901,0.21
Japonya,2014-07-01,3.7,99.87274,100.3901,0.21
Japonya,2014-08-01,3.5,100.0764,99.49021,0.21
Japonya,2014-09-01,3.5,100.28,100.5901,0.21
Japonya,2014-10-01,3.6,99.97455,100.5901,0.192
Japonya,2014-11-01,3.4,99.66913,100.5901,0.182
Japonya,2014-12-01,3.4,99.66913,100.1901,0.179
Japonya,2015-01-01,3.6,99.56732,102.6899,0.173
Japonya,2015-02-01,3.5,99.36371,99.79018,0.171
Japonya,2015-03-01,3.4,99.66913,99.29023,0.17
Japonya,2015-04-01,3.4,100.1782,99.69019,0.17
Japonya,2015-05-01,3.3,100.4836,99.69019,0.169
Japonya,2015-06-01,3.4,100.1782,100.4901,0.169
Japonya,2015-07-01,3.3,100.0764,100.3901,0.169
Japonya,2015-08-01,3.4,100.1782,98.79028,0.169
Japonya,2015-09-01,3.4,100.28,100.4901,0.169
Japonya,2015-10-01,3.2,100.28,100.5901,0.169
Japonya,2015-11-01,3.3,99.87274,99.99016,0.169
Japonya,2015-12-01,3.3,99.87274,98.09035,0.169
Japonya,2016-01-01,3.2,99.46552,100.2901,0.169
Japonya,2016-02-01,3.3,99.56732,99.49021,0.098
Japonya,2016-03-01,3.2,99.66913,99.89017,0.098
Japonya,2016-04-01,3.2,99.87274,99.19024,0.06
Japonya,2016-05-01,3.2,99.97455,98.69029,0.06
Japonya,2016-06-01,3.1,99.87274,99.19024,0.059
Japonya,2016-07-01,3.0,99.66913,99.69019,0.058
Japonya,2016-08-01,3.1,99.66913,100.5901,0.058
Japonya,2016-09-01,3.0,99.77094,100.9901,0.056
Japonya,2016-10-01,3.0,100.3818,101.09,0.056
Japonya,2016-11-01,3.0,100.3818,102.09,0.056
Japonya,2016-12-01,3.0,100.1782,101.49,0.056
Japonya,2017-01-01,3.0,99.97455,100.6901,0.056
Japonya,2017-02-01,2.9,99.87274,101.39,0.056
Japonya,2017-03-01,2.8,99.87274,101.49,0.056
Japonya,2017-04-01,2.8,100.28,103.7898,0.056
Japonya,2017-05-01,3.0,100.3818,102.1899,0.056
Japonya,2017-06-01,2.8,100.28,102.9899,0.056
Japonya,2017-07-01,2.8,100.0764,102.4899,0.075
Japonya,2017-08-01,2.8,100.28,103.7898,0.056
Japonya,2017-09-01,2.8,100.5854,102.5899,0.056
Japonya,2017-10-01,2.7,100.5854,103.1898,0.063
Japonya,2017-11-01,2.7,100.8908,103.9898,0.063
Japonya,2017-12-01,2.7,101.1962,105.4896,0.063
Japonya,2018-01-01,2.4,101.298,102.1546,0.068
Japonya,2018-02-01,2.5,101.298,104.1594,0.068
Japonya,2018-03-01,2.5,100.9926,105.1618,0.097
Japonya,2018-04-01,2.5,100.8908,103.8861,0.097
Japonya,2018-05-01,2.2,101.0944,104.1594,0.078
Japonya,2018-06-01,2.4,100.9926,103.7038,0.078
Japonya,2018-07-01,2.5,100.9926,103.5215,0.091
Japonya,2018-08-01,2.5,101.6035,103.8861,0.091
Japonya,2018-09-01,2.3,101.7053,102.1546,0.05
Japonya,2018-10-01,2.4,102.0107,105.8909,0.05
Japonya,2018-11-01,2.5,101.8071,104.3417,0.05
Japonya,2018-12-01,2.5,101.5017,104.4328,0.05
Japonya,2019-01-01,2.5,101.5017,101.9724,0.03
Japonya,2019-02-01,2.4,101.5017,103.5215,0.03
Japonya,2019-03-01,2.5,101.5017,102.7014,0.05
Japonya,2019-04-01,2.4,101.8071,102.5191,0.05
Japonya,2019-05-01,2.3,101.8071,103.6127,0.049
Japonya,2019-06-01,2.3,101.6035,102.3369,0.049
Japonya,2019-07-01,2.3,101.6035,102.2458,0.049
Japonya,2019-08-01,2.3,101.8071,101.2433,0.009
Japonya,2019-09-01,2.4,101.9089,102.428,0.009
Japonya,2019-10-01,2.4,102.2143,98.78288,0.009
Japonya,2019-11-01,2.3,102.3161,98.05386,0.018
Japonya,2019-12-01,2.2,102.3161,98.41837,0.021
Japonya,2020-01-01,2.4,102.3161,98.5095,0.021
Japonya,2020-02-01,2.4,102.1125,96.04903,0.021
Japonya,2020-03-01,2.5,102.1125,96.14017,0.006
Japonya,2020-04-01,2.6,102.0107,87.11848,-0.039
Japonya,2020-05-01,2.8,101.9089,79.73711,-0.042
Japonya,2020-06-01,2.8,101.7053,81.92418,-0.042
Japonya,2020-07-01,2.9,101.8071,86.57172,-0.065
Japonya,2020-08-01,3.0,101.9089,89.1233,-0.065
Japonya,2020-09-01,3.0,101.7053,91.03699,-0.055
Japonya,2020-10-01,3.1,101.6035,95.22888,-0.055
Japonya,2020-11-01,3.0,101.298,94.49986,-0.055
Japonya,2020-12-01,3.1,101.0944,94.40873,-0.055
Japonya,2021-01-01,3.0,,,
